Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,label,text,target,indo_tweet,indo_target
107,107,107,neutral,son and daughter cricket team contribute medals at sea games 2017 <url>,sea games,Tim Cricket Putra dan Putri Sumbang Medali di SEA Games 2017 https://goo.gl/fb/jRSk2s,SEA Games
108,108,108,neutral,"when indonesia collapsed, malaysia won with 140 gold, make sure the sea games overall champion <url>",sea games,"Saat Indonesia terpuruk, Malaysia berjaya dengan 140 emas, pastikan juara umum SEA Games https://goo.gl/fb/RDd3ec",SEA Games
109,109,109,neutral,jonatan christie gondol gold men's singles sea games 2017 <url> <url>,sea games,Jonatan Christie Gondol Emas Tunggal Putra SEA Games 2017 http://bolabanget.id/teaser/765912/jonatan-christie-gondol-emas-tunggal-putra-sea-games-2017  http://pic.twitter.com/c5J5pY1Gps,SEA Games
110,110,110,neutral,"only won 2 gold, the first time indonesia failed to win the general in sea games badminton sports <url>",sea games,"Hanya Raih 2 Emas, Pertama Kalinya Indonesia Gagal Juara Umum di Cabor Bulu Tangkis SEA Games  https://twitter.com/i/web/status/902655902523711488",SEA Games
111,111,111,neutral,give support in an exciting and creative way for the indonesian team that competes at the sea games 2017! #gempitaseagames #indonesiajara <url>,sea games,Berikan dukungan dengan cara yang seru dan kreatif untuk tim Indonesia yang bertanding di Sea Games 2017! #GempitaSeaGames #IndonesiaJuara http://pic.twitter.com/huqoUk5sca,Sea Games
112,112,112,neutral,"indonesian athletes collapsed at sea games due to previous government, jokowi brigade: sby <url> sby-must-apologize / <url>",sea games,"Atlet Indonesia Terpuruk di SEA Games Akibat Pemerintah Sebelumnya, Brigade Jokowi: SBY http://suaranasional.com/2017/08/30/atlet-indonesia-terpuruk-di-sea-games-akibat-pemerintah-sebelumnya-brigade-jokowi-sby-harus-minta-maaf/  http://pic.twitter.com/pWRcN8iUHi",SEA Games
113,113,113,neutral,failure at the sea games and the future of the u-23 national team - <url> <url>,sea games,Kegagalan di SEA Games dan Masa Depan Timnas U-23 - http://FIRMANSTEA.COM https://wp.me/p8UejF-2Sj,SEA Games
114,114,114,neutral,"09 okezonenews only won 2 gold, indonesia first failed general champion in sea games badminton sports <url>",sea games,"09 okezonenews Hanya Raih 2 Emas, Pertama Kalinya Indonesia Gagal Juara Umum di Cabor Bulu Tangkis SEA Games  https://twitter.com/i/web/status/902655902523711488",SEA Games
115,115,115,neutral,"becoming a resistance in the middle, the final of my sea games soccer 2017 i decided no one.",sea games,"Jadi perlawanan smlm, final bola sepak aku sea games 2017 aku decide tk nak tgok.",sea games
116,116,116,neutral,"6 bad services for the 2017 sea games malaysia, indonesia is also a victim <url> <url>",sea games,"6 Pelayanan buruk SEA Games 2017 Malaysia, Indonesia juga jadi korban http://ouo.io/lBtqlu http://pic.twitter.com/WriMC83Tx5",SEA Games
117,117,117,neutral,"get a little gold in sea games, but it will get a lot of money later on the internet",sea games,"Dapet emas sedikit di sea games , tapi kayanya bakalan dapet banyak nih di freeport wkwk",sea games
118,118,118,neutral,indonesia text myanmar 3-1 sea games 2017 !! indonesia rebut medali perunggu <url>,sea games,INDONESIA TEKUK MYANMAR 3-1 SEA GAMES 2017!! INDONESIA REBUT MEDALI PERUNGGU http://fb.me/6BV5fbpB3,SEA GAMES
119,119,119,neutral,"can you play sea games kali ni future that can remove azam azih's senior squad, adam azlin, daniel asyraf",sea games,"boleh tgk Sea games Kali ni future yg boleh gntikan squad senior mcm Azam Azih,Adam Azlin,Daniel Asyraf",Sea games
120,120,120,neutral,"10 seconds target in sea games 2017 not achieved, menpora sorry <url> <url>",sea games,"10 detikcom Target di SEA Games 2017 Tak Tercapai, Menpora Minta Maaf http://detik.id/V5Vie3 http://pic.twitter.com/PDBl3MT928",SEA Games
121,121,121,neutral,indonesia successfully beat myanmar 3-1 and seize back rallies in the sea games 2017: <url> via @youtube,sea games,Indonesia Sukses Hajar Myanmar 3-1 Sekaligus Rebut Mendali Perunggung Diajang Sea Games 2017: http://youtu.be/4kpS0e5YxHQ?a melalui @YouTube,Sea Games
122,122,122,neutral,"serene in the 2017 sea games final, jonatan christie praised by the coach <url>",sea games,"Tampil Tenang di Final SEA Games 2017, Jonatan Christie Dipuji sang Pelatih http://dlvr.it/PjV9v0",SEA Games
123,123,123,neutral,"acquisition of sea games medals, indonesia confirmed at the top 5 <url> #netralnews <url>",sea games,"Perolehan Medali SEA Games , Indonesia Dipastikan Duduki 5 Besar http://dlvr.it/PjV9fs #netralnews http://pic.twitter.com/XBu5s24FsD",SEA Games
124,124,124,positive,"move on article game #masvstha what is the cost, league of malaysia is a young talent, how many sea games can you play for free?",sea games,"Move on pasal game #MASvsTHA apa yg ak tgk,lps ni Liga Malaysia utamakn bakat muda,dah boleh tgk sea games berapa bnyk player brbakat",sea games
125,125,125,neutral,"afp: target in sea games 2017 not reached, menpora apologize <url> <url>",sea games,"detikcom: Target di SEA Games 2017 Tak Tercapai, Menpora Minta Maaf http://detik.id/V5Vie3 http://pic.twitter.com/LN7ZbDn6Kh",SEA Games
126,126,126,negative,patient. emang sea games this time has been violated and monopolized by malaysia.,sea games,Sabar. Emang Sea Games kali ini udah di zolimi & dimonopoli Malaysia.,Sea Games
127,127,127,neutral,"rt detikcom &quot;the target at the 2017 sea games is not reached, menpora apologizes <url> <url>",sea games,"RT detikcom ""Target di SEA Games 2017 Tak Tercapai, Menpora Minta Maaf http://detik.id/V5Vie3 http://pic.twitter.com/P7GTm6cYqM """,SEA Games
128,128,128,neutral,"add 6 gold medals, indonesia remains at 5th sea games rank: malangtoday <url> #kabarmalang",sea games,"Tambah 6 Medali Emas, Indonesia Tetap di Peringkat ke-5 SEA Games : MALANGTODAY https://goo.gl/fb/VDcqsY #kabarmalang",SEA Games
129,129,129,neutral,"win gold in the 2017 sea games, coach: jonatan passed the exam <url> <url>",sea games,"Raih Emas di SEA Games 2017, Pelatih: Jonatan Sudah Lulus Ujian http://dlvr.it/PjV4C4 http://pic.twitter.com/vfaUgd3iIR",SEA Games
130,130,130,neutral,menpora apologizes for failing to achieve targets at the 2017 sea games <url> http : //pic.twitter.com/8adovazrvo,sea games,Menpora Minta Maaf Karena Gagal Mencapai Target di SEA Games 2017 https://tribunqq.wordpress.com/2017/08/29/menpora-minta-maaf-karena-gagal-mencapai-target-di-sea-games-2017/  http://pic.twitter.com/8AdoVAzRVo,SEA Games
131,131,131,positive,"bored of crazy slaves who are oriented at sea games when it's crazy !! org, why don't you go to cultural night ?????? hahahahaha blerghhhhh",sea games,Bosan gila budak2 yg orientasi waktu sea games ni kesian gila!!!! Org tgk bola korg tgk malam kebudayaan?????? Hahahahaha blerghhhhh,sea games
132,132,132,neutral,"okezonenews wins gold at the 2017 sea games, coach: jonatan has passed the exam <url> <url>",sea games,"okezonenews Raih Emas di SEA Games 2017, Pelatih: Jonatan Sudah Lulus Ujian http://okz.me/CYsY9 http://pic.twitter.com/0bqoINVzub",SEA Games
133,133,133,neutral,"okezonenews ends with bronze at the 2017 sea games, luis milla say thank you to supporters <url>",sea games,"okezonenews Berakhir dengan Perunggu di SEA Games 2017, Luis Milla Ucapkan Terima Kasih kepada Suporter  http://pic.twitter.com/QwBD1rG9Pm",SEA Games
134,134,134,neutral,"okezonenews calm in the 2017 sea games final, jonatan christie praised by the coach <url> <url>",sea games,"okezonenews Tampil Tenang di Final SEA Games 2017, Jonatan Christie Dipuji sang Pelatih http://okz.me/CYsYV http://pic.twitter.com/HKMqvrTe5f",SEA Games
135,135,135,neutral,"11 antaranews 2017 sea games - medal, indonesia ranks fifth <url>",sea games,"11 antaranews SEA Games 2017 - Perolehan medali, Indonesia urutan lima http://antaranews.com/649671",SEA Games
136,136,136,neutral,11 antaranews sea games 2017 - tontowi / liliyana hope the achievement of junior runners <url>,sea games,11 antaranews SEA Games 2017 - Tontowi/Liliyana harap pencapaiannya pacu junior http://antaranews.com/649670,SEA Games
137,137,137,neutral,"@null target in 2017 sea games not achieved, menpora apologize <url> -menpora-sorry",sea games,"@null Target di SEA Games 2017 Tak Tercapai, Menpora Minta Maaf http://sport.detik.com/read/2017/08/30/043658/3620851/82/target-di-sea-games-2017-tak-tercapai-menpora-minta-maaf",SEA Games
138,138,138,neutral,list of sea games medal achievements tuesday (29/8) <url>,sea games,Daftar Perolehan Medali SEA Games Selasa (29/8) https://goo.gl/fb/nC14Bk,SEA Games
139,139,139,neutral,"pecundangi malaysia, thailand champion sea games soccer sports 2017 - <url>",sea games,"Pecundangi Malaysia, Thailand Juara Cabor Sepakbola SEA Games 2017 - http://m.detik.com/sepakbola/liga-indonesia/d-3620790/pecundangi-malaysia-thailand-juara-cabor-sepakbola-sea-games-2017",SEA Games
140,140,140,neutral,"really, the time is just broadcasting the ball, even though sea games are not football",sea games,"bener, masa sctv cuma nyiarin bola doang, padahal sea games bukan sepak bola doang",sea games
141,141,141,neutral,#trending the white elephant country to win the 2017 sea games football <url>,sea games,#Trending Negeri Gajah Putih Juarai Sepak Bola SEA Games 2017 http://ebx.sh/2vGYnLq,SEA Games
142,142,142,neutral,"09 okezonenews wins gold at the 2017 sea games, coach: jonatan has passed the exam <url> <url>",sea games,"09 okezonenews Raih Emas di SEA Games 2017, Pelatih: Jonatan Sudah Lulus Ujian http://okz.me/CYsY9 http://pic.twitter.com/cZGzDimOUE",SEA Games
143,143,143,neutral,list of indonesian u-22 national team achievements at sea games: bronze k-4 <url> http:// pic. twitter.com/v2wpeeihqs,sea games,Daftar Prestasi Timnas Indonesia U-22 di SEA Games : PerungguKe-4 http://www.wapdetik.com/sport/daftar-prestasi-timnas-indonesia-u-22-di-sea-games/  http://pic.twitter.com/V2wpeeIHqS,SEA Games
144,144,144,neutral,"indonesia loses at 2017 sea games, menpora asks forgiveness <url> <url>",sea games,"Indonesia Kalah di SEA Games 2017, Menpora MintaMaaf http://www.wapdetik.com/sport/indonesia-kalah-di-sea-games-2017-menpora-minta-m/  http://pic.twitter.com/SNGJQP5GEC",SEA Games
145,145,145,neutral,very !! rezaldi hehanusa scored an angled goal that was difficult to reach for the myanmar goalkeeper - sea games 2017: <url> via,sea games,SANGAR !! Rezaldi Hehanusa Mencetak Gol Kesudut yang Susah Dijangkau Kiper Myanmar - Sea Games 2017: http://youtu.be/od46YF8F3co?a via,Sea Games
146,146,146,neutral,this is the list of market value for indonesian national team players who performed at the 2017 sea games <url>,sea games,Ini Daftar Market Value Para Pemain Timnas Indonesia yang Tampil di SEA Games 2017 http://tz.ucweb.com/8_2uxbS,SEA Games
147,147,147,neutral,"add 6 gold medals, indonesia remains in 5th rank sea games <url> #sports #indonesia #sea_games #sea_games _2017",sea games,"Tambah 6 Medali Emas, Indonesia Tetap di Peringkat ke-5 SEA Games http://dlvr.it/PjTr7x #Olahraga #indonesia #SEA_Games #sea_games _2017",SEA Games
148,148,148,neutral,"calm in the 2017 sea games final, jonatan christie praised the coach - <url> http:// pic.twitter.com/en7kyqsmmk",sea games,"Tampil Tenang di Final SEA Games 2017, Jonatan Christie Dipuji sang Pelatih - https://mediariau.com/tampil-tenang-di-final-sea-games-2017-jonatan-christie-dipuji-sang-pelatih/  http://pic.twitter.com/En7KyqsMMk",SEA Games
149,149,149,neutral,"#news #sports | 2017 sea games - medal acquisition, indonesia ranks fifth: host <url>",sea games,"#Berita #Olahraga | SEA Games 2017 - Perolehan medali, Indonesia urutan lima: Tuan rumah https://goo.gl/fb/i8rZy2",SEA Games
150,150,150,neutral,#news #sports | 2017 sea games - tontowi / liliyana hopes to achieve junior race <url>,sea games,#Berita #Olahraga | SEA Games 2017 - Tontowi/Liliyana harap pencapaiannya pacu junior https://goo.gl/fb/oQ4heo,SEA Games
151,151,151,neutral,prsi expectations after swimming skip the target at the 2017 sea games <url> <url>,sea games,Harapan PRSI Usai Renang Lewati Target di SEA Games 2017 http://dlvr.it/PjTny4 http://pic.twitter.com/0FUGUXqcjB,SEA Games
152,152,152,neutral,i added a video to the @youtube playlist <url> 2017 sea games medal,sea games,Saya menambahkan video ke playlist @YouTube http://youtu.be/WRAcFU1UwuI?a perolehan Medali sea Games 2017,sea Games
153,153,153,neutral,"09 okezonenews ends with bronze at the 2017 sea games, luis milla thanking supporters <url>",sea games,"09 okezonenews Berakhir dengan Perunggu di SEA Games 2017, Luis Milla Ucapkan Terima Kasih kepada Suporter  http://pic.twitter.com/kxdOHYU312",SEA Games
154,154,154,neutral,"09 okezonenews calm in the 2017 sea games final, jonatan christie praised by coach <url> <url>",sea games,"09 okezonenews Tampil Tenang di Final SEA Games 2017, Jonatan Christie Dipuji sang Pelatih http://okz.me/CYsYV http://pic.twitter.com/I5zKn7W4Lc",SEA Games
155,155,155,neutral,guess &quot;what are the stamina factors that make it difficult for indonesia to win a gold medal? the density of sea games schedule,sea games,"Kira"" apakah faktor stamina yg menyebabkan indonesia sulit meraih medali emas?padatnya jadwal sea games",sea games
156,156,156,neutral,"ending with bronze at the 2017 sea games, luis milla thanking supporters <url>",sea games,"Berakhir dengan Perunggu di SEA Games 2017, Luis Milla Ucapkan Terima Kasih kepada Suporter  http://pic.twitter.com/7PJnDZ5vsx",SEA Games
157,157,157,neutral,"until here, i see a beautiful sea-level bike game. not until i burst into one row of pedaling back home. mmg, the number of the people don't look at it",sea games,sampai je sini aku nampak basikal sea games tu elok je bersusun. jgn sampai aku rembat satu bt kayuh balik rumah. mmg tkde org nk amik ke,sea games
158,158,158,neutral,"@info - 2017 sea games - achieving medals, indonesia ranks fifth",sea games,"@info - SEA Games 2017 - Perolehan medali, Indonesia urutan lima",SEA Games
159,159,159,neutral,@info - 2017 sea games - tontowi / liliyana hopes for the achievement of junior runners,sea games,@info - SEA Games 2017 - Tontowi/Liliyana harap pencapaiannya pacu junior,SEA Games
160,160,160,neutral,indonesian national team scores tenth medal at sea games <url>,sea games,Timnas Indonesia Torehkan Medali Kesepuluh Di SEA Games http://dlvr.it/PjTjQY,SEA Games
161,161,161,neutral,#kabarbola: the indonesian national team made the tenth medal at the sea games <url> # bxsl33 <url>,sea games,#KabarBola : Timnas Indonesia Torehkan Medali Kesepuluh Di SEA Games http://dlvr.it/PjTgKY #BXSL33 http://pic.twitter.com/m9cRNkUwti,SEA Games
162,162,162,neutral,@useetvcom extremely discussed &quot;running sea games text about sctv broadcasting live football matches between indonesia vs cambodia,sea games,"@UseeTVcom SANGAT MENGGANGGU"" running teks Sea Games tentang SCTV menyiarkan langsung pertandingan sepakbola antara Indonesia vs Cambodia",Sea Games
163,163,163,neutral,skip beautiful broke eggs at the 2017 sea games <url>,sea games,Loncat Indah Pecah Telur di SEA Games 2017 http://dlvr.it/PjTfGC,SEA Games
164,164,164,neutral,it is not perfect to become the overall champion of the sea games without winning football. once said <url>,sea games,Tidaklah sempurna jika menjadi juara umum SEA Games tanpa menjuarai sepakbola. Begitu kata https://www.instagram.com/p/BYZGgSgn8XR/,SEA Games
165,165,165,neutral,"malangtoday - add 6 gold medals, indonesia remains at 5th rank of sea games - <url> -games /",sea games,"MalangTODAY - Tambah 6 Medali Emas, Indonesia Tetap di Peringkat ke-5 SEA Games - https://malangtoday.net/flash/olahraga/tambah-6-medali-emas-indonesia-tetap-di-peringkat-ke-5-sea-games/",SEA Games
166,166,166,neutral,video: indonesian badminton once again won the gold medal through jonatan christie at the sea games 2017. #fokusindosiar <url> focus-night? utm_source = twitter &amp; utm_medium = post &amp; utm_campaign = twitterliputan6tv_fokus <url>,sea games,VIDEO: Bulutangkis Indonesia kembali raih medali emas melalui Jonatan Christie di Sea Games 2017. #FokusIndosiar https://www.vidio.com/watch/835543-jonatan-christie-persembahkan-emas-kedua-di-sea-games-2017-fokus-malam?utm_source=TWITTER&utm_medium=Post&utm_campaign=TWITTERLiputan6tv_Fokus  http://pic.twitter.com/qGbRP1eTjW,Sea Games
167,167,167,neutral,"sea games 2017 obtaining medals, indonesia fifth place <url>",sea games,"SEA Games 2017  Perolehan medali, Indonesia urutanlima http://blog.sekseeh.com/berita/sea-games-2017-perolehan-medali-indonesia-urutan-lima/",SEA Games
168,168,168,neutral,don't start first right? * ups rt &quot;@detiksport: malaysia general champion of sea games 2017 <url> <url>,sea games,"Ga start duluan kan? *ups RT "" @detiksport : Malaysia Juara Umum SEA Games 2017 http://detik.id/6sdGkP http://pic.twitter.com/etn6BBni1o """,SEA Games
169,169,169,neutral,indonesia u22 vs myanmar u22 3 1 full highlights all goal sea games 2017: <url> via @youtube,sea games,INDONESIA U22 vs MYANMAR U22 3 1 FULL highlights All Goal SEA games 2017: http://youtu.be/KzCqAwb4iHg?a melalui @YouTube,SEA games
