,Username,Keyword,Tweet,Sentiment,Overal Sentiment,Unnamed: 5
171,celestialrandy,KPK,"Pimpinan KPK Diancam, Polri Siap Bantu Pengawalan http:// dlvr.it/gQwn9",Positive,neutral,
172,celestialrandy,KPK,Pramono: Pisau KPK Harus Tetap Tajam pada Oposisi  &  Penguasa http:// dlvr.it/gQDSc,Neutral,,
173,celestialrandy,KPK,KPK Belum akan Laporkan Ancaman Pembunuhan Terhadap Chandra ke Polisi http:// dlvr.it/gPq48,Neutral,,
174,celestialrandy,KPK,Andi Mallarangeng: Ini Saatnya Nazaruddin Bersaksi di KPK http:// dlvr.it/gPprx,Neutral,,
175,celestialrandy,KPK,Hanya Bibit Pimpinan KPK yang Tangani Kasus Nazaruddin http:// dlvr.it/gPpk1,Positive,,
176,celestialrandy,KPK,Polisi Bisa Proaktif Selidiki Ancaman Pembunuhan Pimpinan KPK http:// dlvr.it/gPJsD,Neutral,,
177,celestialrandy,KPK,Pansel KPK Umumkan 8 Calon Pimpinan KPK Terpilih 17 Agustus http:// dlvr.it/gPJhk,Neutral,,
178,celestialrandy,KPK,SBY: Upaya Melemahkan KPK Harus Kita Cegah Sekuat Tenaga http:// dlvr.it/gPFWw,Positive,,
179,celestialrandy,KPK,KPK : Anggota DPR Belum Izin Jenguk Nazaruddin http:// dlvr.it/gPFSk,Neutral,,
180,celestialrandy,KPK,Pelaku Ancaman Pembunuhan pada Pimpinan KPK Harus Diusut http:// dlvr.it/gP9VS,Positive,,
181,celestialrandy,KPK,KPK Belum Periksa Nazaruddin karena Belum Tunjuk Pengacara http:// dlvr.it/gP9Ty,Neutral,,
182,celestialrandy,KPK,"Angie: Kalau Dimintai Keterangan KPK , Saya Siap! http:// dlvr.it/gP9SP",Neutral,,
183,celestialrandy,KPK,Anas Diperiksa Komite Etik di KPK Siang Ini http:// dlvr.it/gP3Hf,Neutral,,
184,celestialrandy,KPK,Komite Etik KPK Dijadwalkan Periksa Anas Urbaningrum http:// dlvr.it/gN1fX,Neutral,,
185,celestialrandy,DPR,RT @NYESEKmoment : Bapak neng anggota DPR ya? | kok tau bang? | pantesan neng suka kasih cinta palsu dan janji2 bohon... http:// 3t3n5.mnt.bz,Negative,leanly opposing,
186,celestialrandy,DPR,DPR Dorong Kenaikan Gaji bagi PNS http:// dlvr.it/gR2nZ,Positive,,
187,celestialrandy,DPR,DPR Minta Pemerintah Awasi Stok Pangan  &  Transportasi Mudik http:// dlvr.it/gQwxy,Neutral,,
188,celestialrandy,DPR,BK DPR  &  Partai Harus Beri Sanksi Anggotanya yang Jenguk Paksa Nazar http:// dlvr.it/gQwn1,Negative,,
189,celestialrandy,DPR,Tablet 'Gusur' Buku Naskah Pidato di DPR http:// dlvr.it/gQwmn,Neutral,,
190,celestialrandy,DPR,Pramono: Anggota DPR Dilarang Main Proyek Pemerintah http:// dlvr.it/gQMlJ,Neutral,,
191,celestialrandy,DPR,"Menkum HAM: Komisi III DPR Boleh Jenguk Nazaruddin, Tapi Ikuti Prosedurnya http:// dlvr.it/gQ4qV",Neutral,,
192,celestialrandy,DPR,"Absen ke DPR , Mega Nonton Pidato SBY Lewat TV http:// dlvr.it/gPchC",Neutral,,
193,celestialrandy,DPR,Wakil Ketua FPAN DPR Nilai Pidato Kenegaraan SBY Masih Normatif http:// dlvr.it/gPcgB,Neutral,,
194,celestialrandy,DPR,Mestinya Komisi III DPR Lihat Kerugian Negara karena Nazaruddin http:// dlvr.it/gPYfJ,Negative,,
195,celestialrandy,DPR,Mendengarkan Pidato Presiden Sambil Berbelanja di Kompleks DPR http:// dlvr.it/gPR3D,Neutral,,
196,celestialrandy,DPR,Megawati Tak Tampak di DPR http:// dlvr.it/gPMk9,Neutral,,
197,celestialrandy,DPR,Ahmad Yani: Jenguk Nazaruddin Hak Konstitusi Anggota DPR http:// dlvr.it/gPJky,Neutral,,
198,celestialrandy,DPR,KPK: Anggota DPR Belum Izin Jenguk Nazaruddin http:// dlvr.it/gPFSk,Neutral,,
199,celestialrandy,DPR,SBY Tiba di Gedung DPR http:// dlvr.it/gP6NW,Neutral,,
200,celestialrandy,DPR,"PD: Jangan Mentang-mentang DPR , Main Selonong Jenguk Nazaruddin http:// dlvr.it/gNZxz",Negative,,
201,celestialrandy,DPR,Demokrat Ingatkan DPR Tak Intervensi Kasus Nazaruddin: Ketua Departemen Pemuda dan Olahraga DPP Partai Demokrat ... http:// bit.ly/qV3d7K,Negative,,
202,celestialrandy,MPR,SBY Bawa Isu Anti-Korupsi ke Pentas Internasional: Dalam pidato kenegaraannya yang disampaikannya di Gedung MPR /... http:// bit.ly/nCMKmp,Neutral,neutral,
203,celestialrandy,MPR,Hati-hati! Solar Berceceran di Depan Gedung DPR/ MPR http:// dlvr.it/gNWph,Neutral,,
204,celestialrandy,MPR,"\\\\\\\\""KPK Jangan Berhenti Pada Nazaruddin Saja\\\\\\\\"": Wakil Ketua MPR Lukman Hakim Syaifuddin berharap KPK... http:// bit.ly/opEb7B",Neutral,,
205,celestialrandy,MPR,Ketua MPR : Ekonomi RI Bisa Tumbuh 8%: Ketua Majelis Permusyawaratan Rakyat ( MPR ) Taufiq Kiemas membuat pernyata... http://bit.ly/pCEF5B,Neutral,,
206,celestialrandy,MPR,Hasil Survei LSI Soal KPK Diragukan: Wakil Ketua MPR Lukman Hakim Syaifuddin mempertanyakan motif di balik surve... http://bit.ly/nNJGMR,Neutral,,
207,celestialrandy,MPR,MPR : Pansel Paling Menentukan Figur Pimpinan KPK http://dlvr.it/fHq30,Neutral,,
208,celestialrandy,MPR,MPR Minta LSI Ungkap Penyandang Dana dan Motivasi Survey tentang KPK http://dlvr.it/fHhbW,Neutral,,
209,celestialrandy,MPR,MPR : KPK Bukan Lembaga Ad Hoc http://dlvr.it/dpzQJ,Neutral,,
210,celestialrandy,MPR,"Taufiq Kiemas: Marzuki Tak Salah: Ketua MPR Taufiq Kiemas membela koleganya Marzuki Alie. Kiemas berpendapat, p... http://bit.ly/p4nGQc",Neutral,,
211,celestialrandy,MPR,"Ketua MPR : KPK, Polri, dan Kejaksaan di Titik Nadir http://dlvr.it/dTWx7",Neutral,,
212,celestialrandy,MPR,"MPR Ingin Perkuat Eksistensi KPK di UUD 45: Wakil Ketua MPR Lukman Hakim Saifuddin mengatakan, MPR akan memanfaa... http://bit.ly/pjS9VA",Neutral,,
213,celestialrandy,MPR,MPR : Marzuki Mengancam Keberadaan KPK http://dlvr.it/dL8dv,Neutral,,
214,celestialrandy,MPR,Ketua MPR Dukung Pembentukan Panja Mafia Anggaran: Usulan dibentuknya Panja Mafia Anggaran karena banyak anggota... http://bit.ly/nq8Edt,Neutral,,
215,celestialrandy,MPR,Ketua MPR : KPK Harus Lebih Terbuka dan Tak Tebang Pilih http://dlvr.it/csS8r,Neutral,,
216,celestialrandy,MPR,Ketua MPR Minta Panja Mafia Anggaran Selamatkan Uang Rakyat http://dlvr.it/csS8m,Neutral,,
217,celestialrandy,MPR,Wakil Ketua MPR Minta Kerja Satgas TKI Diawasi http://dlvr.it/XRkN3,Neutral,,
218,celestialrandy,trump,Ivana Trump Serbabiru di St Tropez: Sosialita dan mantan istri pengusaha Donald Trump mungkin telah berusia 62 t... http://bit.ly/nZdTKE,Neutral,neutral,
219,celestialrandy,obama,RT @atikha_kaa: mempeeeeeeer RT @celestialran7x obama RT @atikha_kaa,Neutral,neutral,
220,celestialrandy,obama,"obama RT @atikha_kaa: saru bgt,anake sp si koe RT @celestialran7x km cumi c**i RT @atikha_kaa",Negative,,
221,celestialrandy,obama,"Timothy Geithner Batal \\\\\\""Campakkan\\\\\\"" Presiden Obama : Menteri Keuangan Amerika Serikat (AS) Timothy Gei... http://bit.ly/poXlNf",Neutral,,
222,celestialrandy,obama,"Obama Antre Burger ,Kalau SBY mau ga antrean gene gan?: Presiden Amerika Serikat Barack Obama mengajak lima sta... http://bit.ly/odVEN1",Positive,,
223,celestialrandy,obama,"Sepp Blatter Nasihati Obama : Presiden FIFA, Sepp Blatter memberi selamat ulang tahun ke 50 buat Presiden AS, Ba... http://bit.ly/qxjhut",Neutral,,
224,celestialrandy,obama,Obama Bikin Banyak Turis ke Istiqlal: Kedatangan Obama menyebabkan banyak turis mancanegara datang menyempatkan ... http://bit.ly/ql9RWa,Positive,,
225,celestialrandy,obama,"Ini Pesan Ramadan Obama untuk Muslim Dunia: Memasuki Ramadan, Presiden Amerika Serikat (AS) Barack Obama menguca... http://bit.ly/pENnjp",Neutral,,
226,celestialrandy,obama,"Kenaikan Plafon Utang AS Disepakati: Presiden Amerika Serikat (AS) Barack Obama menyatakan, pemimpin Partai Rep... http://bit.ly/oEQ5cD",Neutral,,
227,celestialrandy,obama,Obama Intensif Lobi Republik: Gedung Putih dan Pimpinan Kongres Partai Republik terus berpacu melawan waktu den... http://bit.ly/r64kgZ,Neutral,,
228,celestialrandy,obama,"Makan Mi hingga Mangkuknya di Mi Ayam Obama : Mi ayam pangsit, jenis makanan ini tentu tidak asing lagi di teling... http://bit.ly/qP1SX8",Neutral,,
229,celestialrandy,obama,Obama Bakal Bertemu SBY di Bali http://dlvr.it/cNGwZ,Neutral,,
230,celestialrandy,obama,"5 Tempat Barack Obama Pernah Bekerja: Sebuah pekerjaan jika dilakukan dengan kesungguhan, apapun itu akan memb... http://bit.ly/psMP07",Neutral,,
231,celestialrandy,obama,"Obama Setujui Usulan, Bursa AS Melonjak: Saham Amerika Serikat, setelah perusahaan-perusahaan termasuk IBM, Coca... http://bit.ly/r11Xpj",Neutral,,
232,celestialrandy,obama,China Kecam Pertemuan Obama -Dalai Lama: China mengecam pertemuan presiden AS Barack Obama dengan pemimpin spirit... http://bit.ly/oZe7n4,Neutral,,
233,celestialrandy,obama,"Obama Dipastikan ke Bali, November: Presiden Amerika Serikat Barack Obama akan ikut serta dalam pertemuan puncak... http://bit.ly/o6HeN0",Neutral,,
234,SBYudhoyono,jokowi,Saya juga menyarankan Presiden Jokowi utk juga memikirkan  &  memberi bantuan kpd masyarakat tidak mampu  &  miskin di negeri ini. *SBY*,Negative,completely supportive,
235,SBYudhoyono,jokowi,"Pak Jokowi intinya mengkritik  &  menyalahkan kebijakan subsidi utk rakyat  &  kebijakan harga BBM, yg berlaku di era pemerintahan saya. *SBY*",Negative,,
236,SBYudhoyono,jokowi,Ada yg melepas tweet seolah dari saya. Isinya menyerang Pak Jokowi  &  Ibu Megawati. Itu bukan dari saya. Bukan karakter saya. *SBY*,Positive,,
237,SBYudhoyono,jokowi,Pengangkatan SMI oleh Presiden Jokowi saya nilai sangat tepat. Bravo. Semoga tekanan berat thd APBN  &  fiskal bisa segera diatasi. *SBY*,Positive,,
238,SBYudhoyono,jokowi,"Saya bersyukur  &  mengucapkan selamat kpd Presiden Jokowi , Menlu Retno  &  para pejabat terkait yg berhasil bebaskan 10 WNI di Filipina. *SBY*",Positive,,
239,SBYudhoyono,jokowi,"Pak Jokowi , teruslah emban amanah  &  bekerja hingga tahun 2019. Jangan mau kita diprovokasi  &  diadu domba. Semoga sukses. *SBY*",Positive,,
240,SBYudhoyono,jokowi,"Jika ada yg bilang Pak Jokowi hancurkan Tour de Java SBY, saya tak percaya. Mengapa saya bertemu kader  &  rakyat mau dihancurkan? *SBY*",Neutral,,
241,SBYudhoyono,jokowi,"Jika Pak Jokowi ingin lanjutkan proyek Hambalang, saya senang  &  dukung penuh. Dulu saya juga tuntaskan banyak proyek yg belum selesai *SBY*",Positive,,
242,SBYudhoyono,jokowi,"Alasan terhentinya pembangunan proyek Hambalang (Pak Jokowi bilang""mangkrak"") sangat jelas  &  bisa dipertanggungjawabkan. *SBY*",Positive,,
243,SBYudhoyono,jokowi,"Selamat bertugas Presiden Jokowi  &  Kabinet Kerja. Semoga sukses. Stabilitas, pembangunan ekonomi  &  demokrasi sama pentingnya. *SBY*",Positive,,
244,SBYudhoyono,jokowi,"Bersama Presiden @Jokowi , SBY menghadiri peresmian gedung baru KPK di Jakarta. Dukungan kpd KPK sangat diperlukan. pic.twitter.com/2aYUHd6iR7",Positive,,
245,SBYudhoyono,jokowi,"Mari kita bantu Presiden Jokowi utk bisa mengambil keputusan dgn tepat  &  jernih, demi kepentingan bangsa  &  negara tercinta *SBY*",Positive,,
246,SBYudhoyono,jokowi,"Ini pertanda baik. Perlakuan ""negatif"" berlebihan kpd saya dulu tak perlu dilakukan kpd Pak Jokowi . Biar beliau bisa bekerja dgn baik. *SBY*",Positive,,
247,SBYudhoyono,Wiranto,"Pak Wiranto telah berikan contoh baik. Negara  &  pemerintah perlakukan rakyatnya dgn hati  &  kasih sayang, bukan kekuasaan  &  kebencian. *SBY*",Positive,completely supportive,
248,SBYudhoyono,prabowo,Petang ini Presiden SBY buka puasa  &  salat maghrib bersama capres/cawapres Prabowo -Hatta  &  Jokowi JK di Istana Negara pic.twitter.com/FhgSIe6Kux,Positive,completely supportive,
249,SBYudhoyono,prabowo,Saya ingin meluruskan berita simpang siur ttg rencana penjelasan visi  &  misi pasangan Prabowo -Hatta di hadapan kader PD. *SBY*,Positive,,
250,SBYudhoyono,prabowo,Presiden SBY terima Prabowo  &  Hatta Rajasa yg mohon izin utk maju menjadi pasangan capres  &  cawapres di pilpres 2014. pic.twitter.com/F56yUWy6vH,Positive,,
251,SBYudhoyono,sby,Keputusan  &  kebijakan pemerintah tsb (kalau benar) TEPAT. Saya ikut mendukung. Karena berarti negara UTAMAKAN RAKYAT * SBY *,Positive,leanly towards supportive,
252,SBYudhoyono,sby,Pemerintah sekarang dlm waktu 3 th berhasil turunkan kemiskinan sebesar 1%. Mudah-mudahan hingga akhir 2019 bisa mencapai 3% * SBY *,Neutral,,
253,SBYudhoyono,sby,"Pemerintahan SBY-JK  &  SBY-Boediono (10 th) berhasil turunkan kemiskinan sebesar 6%. Ini kami capai (a.l) dgn ""program pro-rakyat"" yg masif * SBY *",Positive,,
254,SBYudhoyono,sby,"Dunia tetapkan sasaran kembar (twin objective) dlm pembangunan berkelanjutan ~ ""hilangkan kemiskinan ekstrim""  &  ""capai kemakmuran bersama"" * SBY *",Neutral,,
255,SBYudhoyono,sby,"Istilah ""the bottom 40%"" digunakan oleh World Bank Group ~ yaitu 40% penduduk ""golongan bawah"" di masing-masing negara * SBY *",Neutral,,
256,SBYudhoyono,sby,Ada pejabat negara yg mengatakan menurut BPS yg miskin hanya sekitar 26 juta. Tentu saya SANGAT MENGERTI angka itu * SBY *,Neutral,,
257,SBYudhoyono,Surya Paloh,"Selamat  &  penghargaan juga saya sampaikan kpd Pak Surya Paloh , Pak Kivlan Zen  &  pihak-pihak lain yg juga memiliki andil  &  jasa. *SBY*",Positive,completely supportive,
258,SBYudhoyono,Islam,Selamat Tahun Baru Islam 1 Muharam 1439 H. pic.twitter.com/9zgMbGpBHH,Neutral,leanly towards supportive,
259,SBYudhoyono,Islam,Umat Islam mesti bersyukur. Semoga kebijakan  &  langkah pemerintah ini terus berlanjut. Jangan ada Islamopobhia di negeri ini *SBY*,Positive,,
260,SBYudhoyono,Islam,Umat Islam juga peringati Maulid Nabi Muhammad SAW. Mari kita contoh Rasulullah ~ Islam bawa keteduhan  &  rahmat bagi semesta alam. *SBY*,Positive,,
261,SBYudhoyono,Islam,Selamat berpuasa bagi umat Islam di manapun berada. pic.twitter.com/nsmP70oVpw,Neutral,,
262,SBYudhoyono,Islam,"Agenda pertemuan adlh bagaimana OKI bisa mengatasi berbagai persoalan yg menimpa dunia Islam , utamanya ""peace  &  security"". *SBY*",Positive,,
263,SBYudhoyono,Islam,"Dua hari ini saya mengikuti pertemuan konsultasi OKI (Organisasi Kerjasama Islam ) di Jedah, dlm kapasitas saya sbg anggota WPC. *SBY*",Neutral,,
264,SBYudhoyono,Islam,Nabi Muhammad Saw adlh pribadi  &  pemimpin yg agung. Juga teladan bagi umat Islam . Terima kasih ya Rasulullah telah bimbing kami. *SBY*,Positive,,
265,SBYudhoyono,Islam,SBY sampaikan peran  &  kontribusi Islam dlm mengatasi  &  mengurangi kekerasan  &  peperangan. Islam harus menaburkan rahmat bagi semesta alam.,Positive,,
266,SBYudhoyono,Hindu,Selamat Hari Raya Galungan  &  Kuningan bagi umat Hindu Indonesia. Semoga Dharma dan Kedamaian selalu menyertai kita. *SBY*,Positive,completely supportive,
267,SBYudhoyono,Hindu,Presiden ajak umat Hindu tampil jd pribadi yg paripurna dlm jalankan dharma negara u/ laksanakan pemilu dgn rukun diantara perbedaan politik,Neutral,,
268,SBYudhoyono,Hindu,"""Setiap th saya sempatkan hadir pd acara ini untuk berbagi kasih sayang dengan segenap umat Hindu ,"" kata Presiden. pic.twitter.com/H8npofNtfL",Positive,,
269,SBYudhoyono,Hindu,Presiden SBY hadiri Dharma Santi Nasional Hari Raya Nyepi 2014. Umat Hindu apresiasi Presiden yg selalu sempatkan hadir dlm 9 thn terakhir.,Positive,,
270,SBYudhoyono,Hindu,Wujud dharma dalam diri cerminan pribadi tenang dan cinta kedamaian. Selamat Hari Raya Galungan bagi umat Hindu Indonesia. *SBY*,Positive,,
271,SBYudhoyono,Katolik,"Menanggapi penyerangan umat Katolik di Sleman, saya tidak bosan ingatkan agar semua elemen masy saling hormati kebebasan beragama. *SBY*",Neutral,neutral,
272,SBYudhoyono,Katolik,Musibah yg menimpa umat Katolik yg sedang lakukan prosesi laut Jumat Agung itu sepertinya akibat faktor cuaca  &  kesalahan manusia. *SBY*,Neutral,,
273,SBYudhoyono,Cina,"Sikapi Laut Cina Selatan, Presiden SBY sampaikan Indonesia ada di garda depan utk cegah ketegangan  &  penggunaan kekuatan militer.",Neutral,leanly towards supportive,
274,SBYudhoyono,Tionghoa,Sekarang banyak etnis Tionghoa aktif berpartisipasi dlm Parlemen  &  Pemerintahan. Salah satunya @Mari_Pangestu di masa pemerintahan SBY.,Positive,,
275,SBYudhoyono,Tionghoa,Sejarah menunjukkan etnis Tionghoa di Indonesia pernah berjuang untuk mendapatkan kesetaraan hak sebagai WNI. pic.twitter.com/Dub1j0M1zB,Positive,,
276,SBYudhoyono,Tionghoa,"Dihadapan 500 tokoh Tionghoa dari seluruh dunia, SBY berbagi cerita kontribusi masyarakat Indonesia keturunan Tionghoa dlm bangun Indonesia",Positive,,
277,SBYudhoyono,Tionghoa,Special Benevolent Leadership Award merupakan apresiasi atas kontribusi SBY dlm kembangkan peradaban dunia  &  kepedulian kpd etnis Tionghoa .,Positive,,
278,SBYudhoyono,Tionghoa,Museum Hakka adl museum yg didirikan utk memperkenalkan  &  mencatat kontribusi masy tionghoa kpd NKRI bahkan sejak zaman merebut kemerdekaan.,Neutral,,
279,SBYudhoyono,Indonesia,"SBY juga mengucapkan terima kasih atas ucapan dan doa para sahabat yang datang berkunjung. Juga atas ratusan ribu ucapan dari rakyat Indonesia yang disampaikan melalui media sosial, yang mendoakan agar kesehatan SBY kembali pulih.",Positive,leanly towards supportive,
280,SBYudhoyono,Indonesia,"Jangan lupakan sejarah. Keledai tak tersandung batu yg sama. Bangsa Indonesia adlh bangsa yg besar, bukan keledai  &  ingat sejarahnya. *SBY*",Positive,,
281,SBYudhoyono,Indonesia,Generasi sekarang  &  mendatang bertugas utk menjadikan Indonesia sebagai Negara Maju (Developed Country) di abad 21 ini. *SBY*,Positive,,
282,SBYudhoyono,Indonesia,Isu Terkini Indonesia  &  Dunia: Bisakah para Pemimpin Kawasan Membuat Asia Pasifik Lebih Baik? https:// youtu.be/4NEm30_M3r4,Neutral,,
283,SBYudhoyono,Indonesia,Dirgahayu ke-72 Republik Indonesia . pic.twitter.com/NvP7kWuvGo,Neutral,,
284,SBYudhoyono,Indonesia,Banggalah jd anggota Pramuka. Banggalah jd tunas muda generasi emas Indonesia . Selamat Hari Pramuka 14 Agustus 2017 pic.twitter.com/MEzXLpK5FN,Positive,,
285,SBYudhoyono,Indonesia,"Beri kuliah ""Dinamika Kawasan Global  &  Pengaruhnya thdp Indonesia "" pd Perwira Siswa Sesko TNI, Bandung, 12 Mei 2017 pic.twitter.com/DmGVNy21jN",Neutral,,
286,SBYudhoyono,Indonesia,Dalam waktu dekat akan saya sampaikan bantahan  &  penjelasan saya. Saya ingin saudaraku rakyat Indonesia tahu kebenaran yg sejati *SBY*,Positive,,
287,SBYudhoyono,Indonesia,"Begitu yg terjadi di Indonesia , mulai dari Bung Karno, Pak Harto, Pak Habibie, Gus Dur, Ibu Megawati, SBY  &  Pak Jokowi *SBY*",Neutral,,
288,SBYudhoyono,Indonesia,"Saya yakin saudara-saudara kita umat Kristiani juga punya harapan  &  cita-cita mulia ~ Indonesia makin damai, rukun  &  sejahtera. *SBY*",Positive,,
289,SBYudhoyono,Indonesia,"Tahun ini Indonesia diuji, dari soal politik  &  demokrasi, ke ekonomi  &  kesejahteraan rakyat, hingga ke kerukunan  &  harmoni sosial. *SBY*",Neutral,,
290,SBYudhoyono,Indonesia,"Bagi Indonesia , janganlah kita serba silau dgn negara lain. Kita bisa lebih baik. Asalkan kita terus berbenah  &  sempurnakan diri *SBY*",Positive,,
291,SBYudhoyono,Malaysia,"Ucapkan belasungkawa atas korban pesawat Malaysia Airlines MH17, Presiden SBY hubungi Raja Belanda, Willem Alexander. pic.twitter.com/8tPFHwDgwR",Positive,completely supportive,
292,SBYudhoyono,Malaysia,"Presiden SBY menelepon PM Malaysia Najib Razak, ucapkan belasungkawa atas jatuhnya pesawat Malaysia Airlines MH-17. pic.twitter.com/qawqsSi8Di",Positive,,
293,SBYudhoyono,Malaysia,Presiden SBY sampaikan belasungkawa atas musibah jatuhnya pesawat Malaysia Airlines MH-17 yg membawa 298 orang termasuk WNI.,Positive,,
294,SBYudhoyono,Malaysia,"Kepada bangsa Malaysia  &  PM @najibrazak , kami juga menyampaikan dukacita atas tragedi ini. *SBY*",Positive,,
295,SBYudhoyono,Malaysia,Presiden sdh minta penjelasan Menko Polhukam  &  tdk ada penumpang pesawat Malaysia Airlines MH370 dr Indonesia yg terlibat dlm terorisme.,Positive,,
296,SBYudhoyono,Malaysia,2. Pengamanan utk pastikan Pemilu aman  &  tertib; 3. Permintaan Malaysia pada Indonesia utk bantu cari pesawat Malaysia Airlines MH 370.,Positive,,
297,SBYudhoyono,Malaysia,Pemerintah RI melalui KBRI KL berhasil bebaskan 2 WNI: Azhar Bin Zakaria  &  lsmail Bin lbrahim asal Aceh dr ancaman hukuman mati di Malaysia .,Positive,,
298,SBYudhoyono,Malaysia,"Selain itu Indonesia- Malaysia juga sepakat tingkatkan hub dlm bid pariwisata, media massa dan penanggulangan asap. pic.twitter.com/jKCPt3AQaT",Positive,,
299,SBYudhoyono,Malaysia,Indonesia- Malaysia juga akan perbaharui  &  tingkatkan kerjasama Singapura-Johor-Riau (Sijori) yang sudah dibina selama ini.,Positive,,
300,SBYudhoyono,Singapura,"Lee Kuan Yew School of Public Policy (LKY) Singapura , diakui sbg Sekolah Kebijakan Publik ketiga terbaik di dunia. pic.twitter.com/oDqKCuQCzD",Neutral,leanly towards supportive,
301,SBYudhoyono,Singapura,"(4) Ekonomi Singapura , Malaysia, Brunei  &  Vietnam (yg masuk TPP), ""berorientasi ekspor"". Indonesia tidak. Pasar domestik kita besar. *SBY*",Neutral,,
302,SBYudhoyono,Singapura,"Di sela-sela Konferensi DBS Asian Insight di Singapura , 10 Juli 2015, SBY bertemu dengan Presiden Singapura Tony Tan. pic.twitter.com/XI4S1g04ta",Neutral,,
303,SBYudhoyono,Singapura,ISEAS (Institutes of Southeast Asian Studies) merupakan lembaga pusat kajian terbaik di Asia Tenggara yang bermarkas di Singapura .,Neutral,,
