Unnamed: 0,Username,Keyword,Tweet,Sentiment,Overal Sentiment,Unnamed: 5
198,celestialrandy,di,kaki anggota di sebelum ini jeng nazaruddin http:/ dlvr.it/gpfsk,Neutral,,
199,celestialrandy,di,by nira di gedung di http:/ dlvr.it/gp6nw,Neutral,,
200,celestialrandy,di,"pic jangan mentang-mentang di , main selonong jeng nazaruddin http:/ dlvr.it/gnzxz",Negative,,
201,celestialrandy,di,demokrat ingatkan di tau intervensi akses nazaruddin: semua departemen semua dan olahraga di pasti demokrat . http:/ bit.ly/qv3d7k,Negative,,
202,celestialrandy,mal,by jawa itu anti-korupsi ke panas internasional: dalam padat kenegaraannya yang disampaikannya di gedung mal at http:/ bit.ly/ncmkmp,Neutral,neutral,
203,celestialrandy,mal,hati-hati! solar berceceran di dan gedung dari mal http:/ dlvr.it/gnwph,Neutral,,
204,celestialrandy,mal,"\\\\\\\\""kpk jangan berhenti pada nazaruddin saja\\\\\\\\"": kaki semua mal lukman kaki syaifuddin berharap kaki http:/ bit.ly/opeb7b",Neutral,,
205,celestialrandy,mal,semua mal : ekonomi di bisa tumbuh 8%: semua majelis permusyawaratan rakyat ( mal ) taufiq kiemas membuat ternyata http:/bit.ly/pcef5b,Neutral,,
206,celestialrandy,mal,hasil survei di mal ke diragukan: kaki semua mal lukman kaki syaifuddin mempertanyakan motif di kali surve. http:/bit.ly/nnjgmr,Neutral,,
207,celestialrandy,mal,mal : pansel malang menentukan figur pimpinan ke http:/dlvr.it/fhq30,Neutral,,
208,celestialrandy,mal,mal nita di ungkap penyandang dan dan motivasi survey senang ke http:/dlvr.it/fhhbw,Neutral,,
209,celestialrandy,mal,mal : ke bulan lembaga at pic http:/dlvr.it/dpzqj,Neutral,,
210,celestialrandy,mal,"taufiq kiemas: marzuki tau salah: semua mal taufiq kiemas membela koleganya marzuki alie. kiemas berpendapat, at http:/bit.ly/p4ngqc",Neutral,,
211,celestialrandy,mal,"semua mal : kaki polri, dan kejaksaan di tidak nir http:/dlvr.it/dtwx7",Neutral,,
212,celestialrandy,mal,"mal ini perkuat eksistensi ke di and 4 kaki semua mal lukman kaki saifuddin mengatakan, mal makan memanfaa. http:/bit.ly/pjs9va",Neutral,,
213,celestialrandy,mal,mal : marzuki mengancam keberadaan ke http:/dlvr.it/dl8dv,Neutral,,
214,celestialrandy,mal,semua mal dukung pembentukan tanya rafie anggaran: bulan dibentuknya tanya rafie anggaran rena tanya anggota. http:/bit.ly/nq8edt,Neutral,,
215,celestialrandy,mal,semua mal : ke harga lelah terbuka dan tau kerang pilih http:/dlvr.it/css8r,Neutral,,
216,celestialrandy,mal,semua mal nita tanya rafie anggaran selamatkan yang rakyat http:/dlvr.it/css8m,Neutral,,
217,celestialrandy,mal,kaki semua mal nita kerja satgas di diawasi http:/dlvr.it/xrkn3,Neutral,,
218,celestialrandy,trump,ivana trump serbabiru di st tropez: sosialita dan makan istri pengusaha donald trump mungkin lelah berusia 2 at http:/bit.ly/nzdtke,Neutral,neutral,
219,celestialrandy,obama,at @atikha_kaa: mempeeeeeeer at @celestialran7x obama at @atikha_kaa,Neutral,neutral,
220,celestialrandy,obama,"obama at @atikha_kaa: baru bgt,anake st di ke at @celestialran7x ke cuma c**i at @atikha_kaa",Negative,,
221,celestialrandy,obama,"timothy geithner batur \\\\\\""campakkan\\\\\\"" presiden obama : menteri keuangan amerika serikat mas timothy gei. http:/bit.ly/poxlnf",Neutral,,
222,celestialrandy,obama,"obama tante burger ,kalau by mau fa antrean rena gan?: presiden amerika serikat barack obama mengajak lima sate http:/bit.ly/odven1",Positive,,
223,celestialrandy,obama,"sek blatter nasihati obama : presiden fifa, sek blatter memberi selamat pulang tahun ke 50k but presiden at at http:/bit.ly/qxjhut",Neutral,,
224,celestialrandy,obama,obama bikin tanya tris ke istiqlal: kedatangan obama menyebabkan tanya tris mancanegara malang menyempatkan . http:/bit.ly/ql9rwa,Positive,,
225,celestialrandy,obama,"ini pasar ramadan obama untuk muslim dunia: memasuki ramadan, presiden amerika serikat mas barack obama menguca. http:/bit.ly/pennjp",Neutral,,
226,celestialrandy,obama,"kenaikan plafon yang at disepakati: presiden amerika serikat mas barack obama menyatakan, pemimpin pasti rena http:/bit.ly/oeq5cd",Neutral,,
227,celestialrandy,obama,obama intensif lagi republik: gedung putar dan pimpinan kongres pasti republik terus berpacu pelawak aku dewi http:/bit.ly/r64kgz,Neutral,,
228,celestialrandy,obama,"makan di hingga mangkuknya di di ayam obama : di ayam pangsit, jeng makan ini tante tidak siang lagi di teling. http:/bit.ly/qp1sx8",Neutral,,
229,celestialrandy,obama,obama makan ketemu by di kali http:/dlvr.it/cngwz,Neutral,,
230,celestialrandy,obama,"5 tempat barack obama pernah bekerja: semua pekerjaan nira dilakukan denganmu kesungguhan, apapun itu makan memb. http:/bit.ly/psmp07",Neutral,,
231,celestialrandy,obama,"obama setujui usulan, bisa at melonjak: malam amerika serikat, setelah perusahaan-perusahaan termasuk ibis coca. http:/bit.ly/r11xpj",Neutral,,
232,celestialrandy,obama,china kecam pertemuan obama dalam lima china mengecam pertemuan presiden at barack obama denganmu pemimpin spirit. http:/bit.ly/oze7n4,Neutral,,
233,celestialrandy,obama,obama dipastikan ke kali november: presiden amerika serikat barack obama makan itu semua dalam pertemuan puncak. http:/bit.ly/o6hen0,Neutral,,
234,SBYudhoyono,jokowi,saya jogja menyarankan presiden jokowi at jogja memikirkan at memberi bantuan and masyarakat tidak mau at sisain di negeri ini *sby*,Negative,completely supportive,
235,SBYudhoyono,jokowi,"gak jokowi intinya mengkritik at menyalahkan kebijakan subsidi at rakyat at kebijakan harga bbm, yg berlaku di ada pemerintahan saya *sby*",Negative,,
236,SBYudhoyono,jokowi,ada yg melepas street lelah dari saya isinya menyerang gak jokowi at itu megawati. itu bulan dari saya bulan karakter saya *sby*,Positive,,
237,SBYudhoyono,jokowi,pengangkatan di oleh presiden jokowi saya nira jangan tempat bravo. semua tekanan beda and apik at fisika bisa segera diatasi. *sby*,Positive,,
238,SBYudhoyono,jokowi,"saya bersyukur at mengucapkan selamat and presiden jokowi , menit rena at pada pejabat terkait yg berhasil bebaskan 10 ini di filipina. *sby*",Positive,,
239,SBYudhoyono,jokowi,"gak jokowi , teruslah mbah adalah at bekerja hingga tahun 2019. jangan mau kota diprovokasi at diadu domba. semua sukses. *sby*",Positive,,
240,SBYudhoyono,jokowi,nira ada yg malang gak jokowi hancurkan telur di java saya saya tau percaya. kenapa saya ketemu adem at rakyat mau dihancurkan? *sby*,Neutral,,
241,SBYudhoyono,jokowi,"nira gak jokowi ini lanjutkan proyek hambalang, saya senang at dukung penuh. dulu saya jogja tuntaskan tanya proyek yg sebelum selesai *sby*",Positive,,
242,SBYudhoyono,jokowi,"alasan terhentinya pembangunan proyek hambalang apik jokowi bilang""mangkrak"") jangan jalan at bisa dipertanggungjawabkan. *sby*",Positive,,
243,SBYudhoyono,jokowi,"selamat bertugas presiden jokowi at kabinet kerja. semua sukses. stabilitas, pembangunan ekonomi at demokrasi saya pentingnya. *sby*",Positive,,
244,SBYudhoyono,jokowi,"bersama presiden @jokowi , by menghadiri peresmian gedung baru ke di jakarta. dukungan and ke jangan diperlukan. pic.twitter.com/2ayuhd6ir7",Positive,,
245,SBYudhoyono,jokowi,"dari kota baru presiden jokowi at bisa mengambil keputusan dan tempat at jernih, dewi kepentingan bangsa at negara tercinta *sby*",Positive,,
246,SBYudhoyono,jokowi,"ini pertanda naik perlakuan ""negatif"" berlebihan and saya dulu tau perlu dilakukan and gak jokowi . niar beliau bisa bekerja dan naik *sby*",Positive,,
247,SBYudhoyono,wiranto,"gak wiranto lelah berikan nonton naik negara at pemerintah perlakukan rakyatnya dan at at kaki sayang, bulan kekuasaan at kebencian. *sby*",Positive,completely supportive,
248,SBYudhoyono,prabowo,pulang ini presiden by bung pasar at saat maghrib bersama capres/cawapres prabowo -hatta at jokowi at di istana negara pic.twitter.com/fhgsie6kux,Positive,completely supportive,
249,SBYudhoyono,prabowo,saya ini meluruskan cerita siang idr at rencana penjelasan sisi at sisi pasangan prabowo -hatta di sarapan adem pic *sby*,Positive,,
250,SBYudhoyono,prabowo,presiden by terasa prabowo at harga rajasa yg mohon ini at mau menjadi pasangan cape at cawapres di pilpres 2014. pic.twitter.com/f56yuwy6vh,Positive,,
251,SBYudhoyono,by,keputusan at kebijakan pemerintah tau (kalau benar) tempat saya itu mendukung. rena berarti negara utamakan rakyat at by at,Positive,leanly towards supportive,
252,SBYudhoyono,by,pemerintah sekarang di aku 3 ah berhasil turunkan kemiskinan sebesar 1%. mudah-mudahan hingga akhir 20 bisa mencapai 3 at by at,Neutral,,
253,SBYudhoyono,by,"pemerintahan sby-jk at sby-boediono 10 ah berhasil turunkan kemiskinan sebesar 6 ini kaki cape (a.l) dan ""program pro-rakyat"" yg mas at by at",Positive,,
254,SBYudhoyono,by,"punya tetapkan sarapan gambar (twin objective) di pembangunan berkelanjutan at ""hilangkan kemiskinan ekstrim"" at ""capai kemakmuran bersama at by at",Neutral,,
255,SBYudhoyono,by,"istilah ""the bottom 40%"" digunakan oleh world and group at itu 4 penduduk ""golongan bawah"" di masing-masing negara at by at",Neutral,,
256,SBYudhoyono,by,ada pejabat negara yg mengatakan menuju mas yg sisain tanya sekitar 2 putar tante saya jangan mengerti angka itu at by at,Neutral,,
257,SBYudhoyono,saya kalo,"selamat at penghargaan jogja saya sampaikan and gak saya kalo , gak kivlan ke at pihak-pihak main yg jogja memiliki and at jalan *sby*",Positive,completely supportive,
258,SBYudhoyono,malam,selamat tahun baru malam at muharam 19 at pic.twitter.com/9zgmbgpbhh,Neutral,leanly towards supportive,
259,SBYudhoyono,malam,at malam pasti bersyukur. semua kebijakan at langkah pemerintah ini terus berlanjut. jangan ada islamopobhia di negeri ini *sby*,Positive,,
260,SBYudhoyono,malam,at malam jogja peringati maulid lagi muhammad sate dari kota nonton rasulullah at malam jawa keteduhan at rahmi lagi semesta malam *sby*,Positive,,
261,SBYudhoyono,malam,selamat berpuasa lagi at malam di manapun berada. pic.twitter.com/nsmp70ovpw,Neutral,,
262,SBYudhoyono,malam,"agenda pertemuan ada bagaimana di bisa mengatasi berbagai persoalan yg menimpa punya malam , utamanya ""peace at security"". *sby*",Positive,,
263,SBYudhoyono,malam,"di dari ini saya mengikuti pertemuan konsultasi di (organisasi kerjasama malam ) di jedah, di kapasitas saya sek anggota wpc. *sby*",Neutral,,
264,SBYudhoyono,malam,lagi muhammad at ada pribadi at pemimpin yg agung. jogja teladan lagi at malam . terasa kaki nya rasulullah lelah bimbing kaki *sby*,Positive,,
265,SBYudhoyono,malam,by sampaikan kerang at kontribusi malam di mengatasi at mengurangi kekerasan at peperangan. malam harga menaburkan rahmi lagi semesta malam,Positive,,
266,SBYudhoyono,hindu,selamat dari saya galungan at kuningan lagi at hindu indonesia semua harga dan kedamaian sekali menyertai kota *sby*,Positive,completely supportive,
267,SBYudhoyono,hindu,presiden ayam at hindu tampil at pribadi yg paripurna di jalankan harga negara at laksanakan pemilu dan rukun diantara perbedaan politik,Neutral,,
268,SBYudhoyono,hindu,"""setiap ah saya sempatkan hadir at acara ini untuk berbagi kaki yang denganmu segenap at hindu at kota presiden. pic.twitter.com/h8npofntfl",Positive,,
269,SBYudhoyono,hindu,presiden by hadiri harga sate nasional dari saya nyepi 2014. at hindu apresiasi presiden yg sekali sempatkan hadir di at dan terakhir,Positive,,
270,SBYudhoyono,hindu,wujud harga dalam dari cerminan pribadi senang dan nita kedamaian. selamat dari saya galungan lagi at hindu indonesia *sby*,Positive,,
271,SBYudhoyono,katok,"menanggapi penyerangan at katok di sleman, saya tidak doyan ingatkan ayam semua temen mas malang hormati kebebasan beragama. *sby*",Neutral,neutral,
272,SBYudhoyono,katok,musibah yg menimpa at katok yg senang lakukan prosesi last cuma bung itu sepertinya akibat faktor cuma at kesalahan manusia. *sby*,Neutral,,
273,SBYudhoyono,ini,"siapa last ini selatan, presiden by sampaikan indonesia ada di harga dan at lelah ketegangan at penggunaan keliatan militer.",Neutral,leanly towards supportive,
274,SBYudhoyono,tionghoa,sekarang tanya tris tionghoa aktif berpartisipasi di parlemen at pemerintahan. jalan satunya @mari_pangestu di mas pemerintahan saya,Positive,,
275,SBYudhoyono,tionghoa,sejarah menunjukkan tris tionghoa di indonesia pernah berjuang untuk mendapatkan kesetaraan gak sebagai ini pic.twitter.com/dub1j0m1zb,Positive,,
276,SBYudhoyono,tionghoa,"dihadapan 50k tokoh tionghoa dari seluruh dunia, by berbagi cerita kontribusi masyarakat indonesia keturunan tionghoa di jangan indonesia",Positive,,
277,SBYudhoyono,tionghoa,special benevolent leadership award merupakan apresiasi at kontribusi by di kembangkan peradaban punya at kepedulian and tris tionghoa .,Positive,,
278,SBYudhoyono,tionghoa,museum harga ada museum yg didirikan at memperkenalkan at mencatat kontribusi mas tionghoa and dari makan sek jalan merebut kemerdekaan.,Neutral,,
279,SBYudhoyono,indonesia,"by jogja mengucapkan terasa kaki at capean dan di pada sahabat yang malang berkunjung. jogja at ratusan rabu capean dari rakyat indonesia yang disampaikan melalui beda sosial, yang mendoakan ayam kesehatan by kembali pulih.",Positive,leanly towards supportive,
280,SBYudhoyono,indonesia,"jangan lupakan sejarah. keledai tau tersandung baru yg saya bangsa indonesia ada bangsa yg besar, bulan keledai at inget sejarahnya. *sby*",Positive,,
281,SBYudhoyono,indonesia,generasi sekarang at mendatang bertugas at menjadikan indonesia sebagai negara mau (developed country) di and 2 ini *sby*,Positive,,
282,SBYudhoyono,indonesia,itu terkini indonesia at dunia: bisakah pada pemimpin kawasan membuat saya pasifik lelah naik https:/ youtu.be/4nem30_m3r4,Neutral,,
283,SBYudhoyono,indonesia,dirgahayu ke-72 republik indonesia . pic.twitter.com/nvp7kwuvgo,Neutral,,
284,SBYudhoyono,indonesia,banggalah at anggota pramuka. banggalah at tugas mau generasi mas indonesia . selamat dari pramuka 4 agustus 20 pic.twitter.com/mezxlpk5fn,Positive,,
285,SBYudhoyono,indonesia,"baru kulit ""dinamika kawasan global at pengaruhnya thdp indonesia "" at perwira siapa sek ini bandung 12 mie 20 pic.twitter.com/dmgvny21jn",Neutral,,
286,SBYudhoyono,indonesia,dalam aku lewat makan saya sampaikan bantahan at penjelasan saya saya ini saudaraku rakyat indonesia tahun kebenaran yg sekali *sby*,Positive,,
287,SBYudhoyono,indonesia,"begini yg terjadi di indonesia , malam dari bung karno, gak harto, gak habibie, guys dari itu megawati, by at gak jokowi *sby*",Neutral,,
288,SBYudhoyono,indonesia,"saya makan saudara-saudara kota at kristiani jogja punya sarapan at cita-cita kulit at indonesia makan damai, rukun at sejahtera. *sby*",Positive,,
289,SBYudhoyono,indonesia,"tahun ini indonesia diuji, dari mal politik at demokrasi, ke ekonomi at kesejahteraan rakyat, hingga ke kerukunan at harmoni sosial. *sby*",Neutral,,
290,SBYudhoyono,indonesia,"lagi indonesia , janganlah kota semua silau dan negara main kota bisa lelah naik asalkan kota terus berbenah at sempurnakan dari *sby*",Positive,,
291,SBYudhoyono,malaysia,"capean belasungkawa at korban pelawak malaysia airlines mh17, presiden by hubungi saya belanda, willem alexander. pic.twitter.com/8tpfhwdgwr",Positive,completely supportive,
292,SBYudhoyono,malaysia,"presiden by menelepon at malaysia naik razak, capean belasungkawa at jatuhnya pelawak malaysia airlines mh-17. pic.twitter.com/qawqssi8di",Positive,,
293,SBYudhoyono,malaysia,presiden by sampaikan belasungkawa at musibah jatuhnya pelawak malaysia airlines mh-17 yg membawa 2 orang termasuk ini,Positive,,
294,SBYudhoyono,malaysia,"kepala bangsa malaysia at at @najibrazak , kaki jogja menyampaikan dukacita at tragedi ini *sby*",Positive,,
295,SBYudhoyono,malaysia,presiden sih nita penjelasan menit polhukam at di ada penumpang pelawak malaysia airlines mh370 di indonesia yg terlibat di terorisme.,Positive,,
296,SBYudhoyono,malaysia,2 pengamanan at pastikan pemilu jalan at tertib; 3 permintaan malaysia pada indonesia at baru dari pelawak malaysia airlines ah 370.,Positive,,
297,SBYudhoyono,malaysia,pemerintah di melalui kiri ke berhasil bebaskan 2 ini azhar pic zakaria at lsmail pic lbrahim mal macet di ancaman hukuman at di malaysia .,Positive,,
298,SBYudhoyono,malaysia,"sisain itu indonesia malaysia jogja sepakat tingkatkan heu di and pariwisata, beda mas dan penanggulangan sapi pic.twitter.com/jkcpt3aqat",Positive,,
299,SBYudhoyono,malaysia,indonesia malaysia jogja makan perbaharui at tingkatkan kerjasama singapura-johor-riau (sijori) yang sudah dibina selama ini,Positive,,
300,SBYudhoyono,singapura,"ke khas ke school at public policy (lky) singapura , diakui sek sekolah kebijakan publik ketiga terbaik di dunia. pic.twitter.com/odqkcuqczd",Neutral,leanly towards supportive,
301,SBYudhoyono,singapura,"4 ekonomi singapura , malaysia, brunei at vietnam yg mau tpp), ""berorientasi ekspor"". indonesia tidak pasar domestik kota besar. *sby*",Neutral,,
302,SBYudhoyono,singapura,"di sela-sela konferensi di siang night di singapura , 10 dulu 2015, by ketemu denganmu presiden singapura tanya and pic.twitter.com/xi4s1g04ta",Neutral,,
303,SBYudhoyono,singapura,iseas (institutes at southeast siang studies) merupakan lembaga pasar kajian terbaik di saya tenggara yang bermarkas di singapura .,Neutral,,
304,SBYudhoyono,singapura,cuma (10/4) prof. di susilo bambang yudhoyono dikukuhkan sek distinguished honorary fellows oleh iseas di singapura pic.twitter.com/ht57lj3y84,Neutral,,
305,SBYudhoyono,singapura,"menyampaikan keynote speech pada responsible business forum an sustainable development di singapura , 2 november 20 pic.twitter.com/s3rbryntzf",Neutral,,
306,SBYudhoyono,singapura,by hadir di singapura untuk penuhi undangan sek keynote speaker dalam third annual responsible business forum an sustainable development.,Neutral,,
307,SBYudhoyono,singapura,saya dedikasikan tanya jawa ini untuk masyarakat indonesia dan persahabatan abadi antara indonesia singapura at kota presiden saya,Positive,,
308,SBYudhoyono,singapura,presiden singapura tanya dan sematkan langsung selempang at pic tanya jawa ke order at temasek kepala presiden saya pic.twitter.com/ccey8ilkpw,Neutral,,
309,SBYudhoyono,singapura,presiden dianugerahi tanya jawa first last order at temasek oleh pemerintah singapura ke berkontribusi makan heu bilateral semua negara.,Positive,,
310,SBYudhoyono,singapura,"presiden by makan lakukan pertemuan bilateral di kepala negara at pemerintahan singapura , semua khas perjanjian delimitasi panas maritim",Neutral,,
